year,name,sex,count
2012,JASON,M,6
2012,JUSTIN,M,6
2012,GREYSON,M,6
2012,RILEY,M,6
2012,MARCUS,M,6
2012,MUHAMMAD,M,6
2012,YOSEF,M,6
2012,MIGUEL,M,6
2012,MICAH,M,6
2012,MAXIMUS,M,6
2012,ERICK,M,6
2012,KALEB,M,6
2012,KAI,M,6
2012,LOUIS,M,6
2012,JAYCE,M,6
2012,CADEN,M,6
2012,SANTIAGO,M,6
2012,ARI,M,6
2012,MYLES,M,6
2012,ANDERSON,M,6
2012,DONOVAN,M,6
2012,JOHAN,M,6
2012,MARC,M,6
2012,VINCENZO,M,6
2012,RAYMOND,M,6
2012,OMAR,M,6
2012,MICAH,M,6
2012,TIMOTHY,M,6
2012,LUCIANO,M,6
2012,ALLAN,M,6
2012,NOLAN,M,6
2012,CONOR,M,6
2012,ARJUN,M,6
2012,THEODORE,M,6
2012,IVAN,M,6
2012,MILES,M,6
2012,COOPER,M,6
2012,COLE,M,6
2012,CAMERON,M,6
2012,VALERIE,F,6
2012,CLAIRE,F,6
2012,TAYLOR,F,6
2012,LAYLA,F,6
2012,EVELYN,F,6
2012,ALEXIS,F,6
2012,RILEY,F,6
2012,VICTORIA,F,6
2012,MICHAELA,F,6
2012,ISAIAH,M,6
2012,CAMERON,M,6
2012,JEREMIAH,M,6
2012,EVAN,M,6
2012,JACKSON,M,6
2012,SAMUEL,M,6
2012,CHRISTIAN,M,6
2012,LIANA,F,6
2012,OWEN,M,6
2012,LUCAS,M,6
2012,ALICE,F,6
2012,BRIELLE,F,6
2012,REBECCA,F,6
2012,VIOLET,F,6
2012,SKYLAR,F,6
2012,LILLIAN,F,6
2012,CALEB,M,6
2012,OWEN,M,6
2012,JOHN,M,6
2012,MICHAEL,M,6
2012,JAMISON,M,6
2012,RONALD,M,6
2012,SANTINO,M,6
2012,CAIDEN,M,6
2012,AUBREE,F,6
2012,MADISON,F,6
2012,ABEL,M,6
2012,DONOVAN,M,6
2012,CAMDEN,M,6
2012,SALVATORE,M,6
2012,EVERETT,M,6
2012,CODY,M,6
2012,JILLIAN,F,6
2012,BENTLEY,M,6
2012,KAYDEN,M,6
2012,WYATT,M,6
2012,CARTER,M,6
2012,RILEY,M,6
2012,JAMES,M,6
2012,ANTHONY,M,6
2012,ALEXANDER,M,6
2012,RYAN,M,6
2012,JAYDEN,M,6
2012,ELLA,F,6
2012,OLIVIA,F,6
2012,JACKSON,M,6
2012,LOGAN,M,6
2012,LUCAS,M,6
2012,JOSEPH,M,6
2012,JACOB,M,6
2012,HUNTER,M,6
2012,BRAYDEN,M,6
2012,JACKSON,M,6
2012,LUCAS,M,6
2012,NOLAN,M,6
2012,PARKER,M,6
2012,LEVI,M,6
2012,DOMINIC,M,6
2012,JULIAN,M,6
2012,CAMERON,M,6
2012,MADELINE,F,6
2012,ADAM,M,6
2012,NATALIE,F,6
2012,THOMAS,M,6
2012,LOGAN,M,6
2012,WILLIAM,M,6
2012,ETHAN,M,6
2012,GIANNA,F,6
2012,RILEY,F,6
2012,ELLA,F,6
2012,CHLOE,F,6
2012,ISABELLA,F,6
2012,LAUREN,F,6
2012,HARPER,F,6
2012,HAILEY,F,6
2012,MADISON,F,6
2012,EMILY,F,6
2012,ANDRE,M,6
2012,JAMESON,M,6
2012,JAYCE,M,6
2012,FRANK,M,6
2012,ELLIOT,M,6
2012,ALI,M,6
2012,RYDER,M,6
2012,DOMINICK,M,6
2012,BENTLEY,M,6
2012,HUDSON,M,6
2012,JONAH,M,6
2012,TREVOR,M,6
2012,MILES,M,6
2012,BRADY,M,6
2012,MILES,M,6
2012,KAYDEN,M,6
2012,JEREMY,M,6
2012,PATRICK,M,6
2012,NATHANIEL,M,6
2012,COLIN,M,6
2012,HUNTER,M,6
2012,RILEY,M,6
2012,ROBERT,M,6
2012,GABRIEL,M,6
2012,ANDREW,M,6
2012,DAVID,M,6
2012,JAYDEN,M,6
2012,ANNABELLE,F,6
2012,BROOKE,F,6
2012,AUBREY,F,6
2012,ELIZABETH,F,6
2012,MADISON,F,6
2012,AUBREE,F,6
2012,COLIN,M,6
2012,COLE,M,6
2012,GIOVANNI,M,6
2012,BRAYDEN,M,6
2012,JULIAN,M,6
2012,OWEN,M,6
2012,THOMAS,M,6
2012,BRANDON,M,6
2012,CLAIRE,F,6
2012,ADDISON,F,6
2012,KAYLEE,F,6
2012,MIA,F,6
2012,ISABELLA,F,6
2012,MORGAN,F,6
2012,HARPER,F,6
2012,LILY,F,6
2012,MOLLY,F,6
2012,SOPHIE,F,6
2012,ADDISON,F,6
2012,ZOEY,F,6
2012,ALEXANDRA,F,6
2012,ZOE,F,6
2012,CHARLOTTE,F,6
2012,MIA,F,6
2012,CHARLOTTE,F,6
2012,ELLA,F,6
2012,MADISON,F,6
2012,AVRUM,M,6
2012,SHMIEL,M,6
2012,DOVID,M,6
2012,ELIYAHU,M,6
2012,SHULEM,M,6
2012,CARLOS,M,6
2012,BRIAN,M,6
2012,AIDAN,M,6
2012,STEVEN,M,6
2012,AYDEN,M,6
2012,DOMINIC,M,6
2012,JEREMIAH,M,6
2012,JACKSON,M,6
2012,LOGAN,M,6
2012,MELANY,F,6
2012,ELISA,F,6
2012,ALANNA,F,6
2012,CAITLIN,F,6
2012,SERENA,F,6
2012,ESTY,F,6
2012,DEVORA,F,6
2012,PESSY,F,6
2012,SAVANNAH,F,6
2012,TAYLOR,F,6
2012,KAYLA,F,6
2012,BLAKE,F,6
2012,ELIANA,F,6
2012,QUINN,F,6
2012,CHELSEA,F,6
2012,CAROLINE,F,6
2012,ALANA,F,6
2012,EMILIA,F,6
2012,ANDREA,F,6
2012,NINA,F,6
2012,SKYLER,F,6
2012,BROOKLYN,F,6
2012,ISABELLA,F,6
2012,GRACE,F,6
2012,ALINA,F,6
2012,GAGE,M,6
2012,OWEN,M,6
2012,JENNA,F,6
2012,EMERSON,F,6
2012,JACKSON,M,6
2012,MASON,M,6
2012,PARKER,M,6
2012,ANDREW,M,6
2012,JAMES,M,6
2012,DAVID,M,6
2012,LIAM,M,6
2012,EVANGELINE,F,6
2012,NOELLE,F,6
2012,GENEVIEVE,F,6
2012,COLTON,M,6
2012,LANDON,M,6
2012,OWEN,M,6
2012,BRANDON,M,6
2012,ANDREW,M,6
2012,ALEXANDER,M,6
2012,ADALYNN,F,6
2012,CECELIA,F,6
2012,EVANGELINE,F,6
2012,PARIS,F,6
2012,BIANCA,F,6
2012,AURORA,F,6
2012,NORA,F,6
2012,BELLA,F,6
2012,ALEXA,F,6
2012,AMELIA,F,6
2012,HAILEY,F,6
2012,MADISON,F,6
2012,MIA,F,6
2012,JOSEPH,M,6
2012,SAMUEL,M,6
2012,CHARLES,M,6
2012,VALERIA,F,6
2012,CAMRYN,F,6
2012,HOPE,F,6
2012,SARAI,F,6
2012,ALEXIA,F,6
2012,NATASHA,F,6
2012,ANAYA,F,6
2012,MELANY,F,6
2012,JULIE,F,6
2012,MAKENZIE,F,6
2012,LILYANA,F,6
2012,GIADA,F,6
2012,HADLEY,F,6
2012,TEAGAN,F,6
2012,ERIN,F,6
2012,SUMMER,F,6
2012,JENNA,F,6
2012,REESE,F,6
2012,PIPER,F,6
2012,KATE,F,6
2012,ANGELA,F,6
2012,LILA,F,6
2012,SIENNA,F,6
2012,ALEXIS,F,6
2012,EVA,F,6
2012,MARIA,F,6
2012,SCARLETT,F,6
2012,JADE,F,6
2012,JULIANNA,F,6
2012,ARIA,F,6
2012,JOCELYN,F,6
2012,NATALIA,F,6
2012,CATHERINE,F,6
2012,OWEN,M,6
2012,JOHN,M,6
2012,WILLIAM,M,6
2012,ALEXANDER,M,6
2012,HALEY,F,6
2012,ALANA,F,6
2012,SADIE,F,6
2012,EMILIA,F,6
2012,LILA,F,6
2012,RUBY,F,6
2012,ELEANOR,F,6
2012,MIKAYLA,F,6
2012,PIPER,F,6
2012,MCKENZIE,F,6
2012,HALEY,F,6
2012,JAMIE,F,6
2012,TEAGAN,F,6
2012,ADELINE,F,6
2012,BRIELLA,F,6
2012,BROOKLYNN,F,6
2012,MCKENZIE,F,6
2012,KHLOE,F,6
2012,TAYLOR,F,6
2012,SOFIA,F,6
2012,ELISE,F,6
2012,MARY,F,6
2012,ELLA,F,6
2012,EMILY,F,6
2012,OLIVIA,F,6
2012,DIANA,F,6
2012,ANGELA,F,6
2012,LILA,F,6
2012,AMAYA,F,6
2012,ANNABELLE,F,6
2012,OWEN,M,6
2012,MILANIA,F,6
2012,CADENCE,F,6
2012,HUNTER,M,6
2012,LUCAS,M,6
2012,GIOVANNA,F,6
2012,SIENA,F,6
2012,HOLLY,F,6
2012,KRISTINA,F,6
2012,SILAS,M,6
2012,BLAKE,M,6
2012,BRAYDEN,M,6
2012,NATHAN,M,6
2012,JONATHAN,M,6
2012,BRAYDEN,M,6
2012,MATTHEW,M,6
2012,WILLIAM,M,6
2012,NICHOLAS,M,6
2012,DANIEL,M,6
2012,RYAN,M,6
2012,HANNAH,F,6
2012,ROBERT,M,6
2012,VINCENT,M,6
2012,SEAN,M,6
2012,BRYAN,M,6
2012,HAYDEN,M,6
2012,DOMINICK,M,6
2012,ZACHARY,M,6
2012,LOGAN,M,6
2012,BENJAMIN,M,6
2012,JACOB,M,6
2012,CHARLOTTE,F,6
2012,ABIGAIL,F,6
2012,SOPHIA,F,6
2012,SHANE,M,6
2012,ZION,M,6
2012,CAYDEN,M,6
2012,GIANNI,M,6
2012,KING,M,6
2012,DREW,M,6
2012,CAMDEN,M,6
2012,JADIEL,M,6
2012,JAMES,M,6
2012,EMILY,F,6
2012,CARSON,M,6
2012,NOLAN,M,6
2012,KAYDEN,M,6
2012,GAVIN,M,6
2012,HENRY,M,6
2012,EVAN,M,6
2012,STELLA,F,6
2012,AMELIA,F,6
2012,ELIZABETH,F,6
2012,RYLEE,F,6
2012,SAMANTHA,F,6
2012,ELLA,F,6
2012,KENNEDY,F,6
2012,ABIGAIL,F,6
2012,EMILY,F,6
2012,ZOEY,F,6
2012,ELYA,M,6
2012,YIDA,M,6
2012,USHER,M,6
2012,MENDEL,M,6
2012,YITZCHOK,M,6
2012,MORDECHAI,M,6
2012,JAXON,M,6
2012,BRODY,M,6
2012,GEORGE,M,6
2012,RICHARD,M,6
2012,LUIS,M,6
2012,KAYDEN,M,6
2012,STEVEN,M,6
2012,AUSTIN,M,6
2012,ADRIAN,M,6
2012,JORDAN,M,6
2012,OWEN,M,6
2012,AARON,M,6
2012,CONNOR,M,6
2012,NOAH,M,6
2012,MASON,M,6
2012,ELIZABETH,F,6
2012,LIAM,M,6
2012,LILY,F,6
2012,CHRISTIAN,M,6
2012,NOAH,M,6
2012,JACOB,M,6
2012,SOFIA,F,6
2012,SOPHIA,F,6
2012,JUDITH,F,6
2012,RAIZEL,F,6
2012,SURY,F,6
2012,TEAGAN,F,6
2012,MALKY,F,6
2012,JULIANNA,F,6
2012,ELIANA,F,6
2012,BROOKE,F,6
2012,MACKENZIE,F,6
2012,KATHERINE,F,6
2012,LAYLA,F,6
2012,KAYLEE,F,6
2012,ARIANNA,F,6
2012,HUNTER,M,6
2012,EVAN,M,6
2012,RYAN,M,6
2012,JACOB,M,6
2012,GRACE,F,6
2012,COREY,M,6
2012,MOHAMED,M,6
2012,DOMINICK,M,6
2012,MICAH,M,6
2012,CARSON,M,6
2012,PAUL,M,6
2012,COLE,M,6
2012,KYLE,M,6
2012,BRANDON,M,6
2012,JUSTIN,M,6
2012,KRISTOPHER,M,6
2012,TY,M,6
2012,ENZO,M,6
2012,FRANCIS,M,6
2012,DARWIN,M,6
2012,RONAN,M,6
2012,LUKE,M,6
2012,JACKSON,M,6
2012,LIAM,M,6
2012,FRANKLIN,M,6
2012,BRADEN,M,6
2012,BENNETT,M,6
2012,DENNIS,M,6
2012,SCOTT,M,6
2012,JOHAN,M,6
2012,GRAHAM,M,6
2012,AYAAN,M,6
2012,ARTHUR,M,6
2012,JOHNNY,M,6
2012,CECILIA,F,6
2012,LILA,F,6
2012,JAYSON,M,6
2012,CASEY,M,6
2012,TROY,M,6
2012,ISABELLE,F,6
2012,QUINN,F,6
2012,MADELYN,F,6
2012,VIOLET,F,6
2012,PAIGE,F,6
2012,NAOMI,F,6
2012,MOLLY,F,6
2012,ALYSSA,F,6
2012,TAYLOR,F,6
2012,ALEXANDRA,F,6
2012,HAILEY,F,6
2012,JAVIER,M,6
2012,ETHAN,M,6
2012,BRYSON,M,6
2012,GRANT,M,6
2012,JAYCE,M,6
2012,LOUIS,M,6
2012,MUHAMMAD,M,6
2012,MARCUS,M,6
2012,CARSON,M,5
2012,NOLAN,M,5
2012,PARKER,M,5
2012,VINCENT,M,5
2012,AYDEN,M,5
2012,HUNTER,M,5
2012,CALEB,M,5
2012,CAMERON,M,5
2012,DANIEL,M,5
2012,WYATT,M,5
2012,PEYTON,F,5
2012,AUBREY,F,5
2012,NYLA,F,5
2012,MEGAN,F,5
2012,ADDISON,F,5
2012,MARIA,F,5
2012,NEVAEH,F,5
2012,CLAIRE,F,5
2012,NICOLE,F,5
2012,LAYLA,F,5
2012,ZOEY,F,5
2012,AVERY,F,5
2012,ELLA,F,5
2012,ANNA,F,5
2012,VICTORIA,F,5
2012,AVERY,F,5
2012,LEAH,F,5
2012,PARKER,M,5
2012,COOPER,M,5
2012,KAYDEN,M,5
2012,XAVIER,M,5
2012,JEREMY,M,5
2012,DOMINIC,M,5
2012,ELI,M,5
2012,JACK,M,5
2012,DYLAN,M,5
2012,RYAN,M,5
2012,JAYDEN,M,5
2012,DESTINY,F,5
2012,KATELYN,F,5
2012,PIPER,F,5
2012,LUCIA,F,5
2012,HALEY,F,5
2012,RYLEE,F,5
2012,ALEXANDRIA,F,5
2012,FRANCESCA,F,5
2012,VERONICA,F,5
2012,EVANGELINE,F,5
2012,HANNA,F,5
2012,NIA,F,5
2012,SKYE,F,5
2012,GENEVIEVE,F,5
2012,MIRANDA,F,5
2012,CAMRYN,F,5
2012,LOLA,F,5
2012,HOPE,F,5
2012,LILAH,F,5
2012,ALIZA,F,5
2012,ANAYA,F,5
2012,JAYLEEN,F,5
2012,ELISA,F,5
2012,ZARA,F,5
2012,KIRA,F,5
2012,BRIDGET,F,5
2012,BRITTANY,F,5
2012,ADINA,F,5
2012,CAMILLA,F,5
2012,JULISSA,F,5
2012,PERLA,F,5
2012,VIVIANA,F,5
2012,ALIANA,F,5
2012,ANTONIA,F,5
2012,CLARE,F,5
2012,ANTONELLA,F,5
2012,AUSTIN,M,5
2012,MICAELA,F,5
2012,SARINA,F,5
2012,LEENA,F,5
2012,LIAM,M,5
2012,BROOKE,F,5
2012,DEVIN,M,5
2012,MADELYN,F,5
2012,LILLIAN,F,5
2012,AALIYAH,F,5
2012,EVELYN,F,5
2012,DANIEL,M,5
2012,NICHOLAS,M,5
2012,JUSTIN,M,5
2012,LEAH,F,5
2012,EMILY,F,5
2012,NATHAN,M,5
2012,BENJAMIN,M,5
2012,LUCAS,M,5
2012,MASON,M,5
2012,JONATHAN,M,5
2012,NATHAN,M,5
2012,MARCO,M,5
2012,JAXSON,M,5
2012,BENTLEY,M,5
2012,JORDAN,M,5
2012,MICHAEL,M,5
2012,LILLIAN,F,5
2012,ELIZABETH,F,5
2012,ELIAS,M,5
2012,SEAN,M,5
2012,NATHANIEL,M,5
2012,HUNTER,M,5
2012,JULIAN,M,5
2012,ZACHARY,M,5
2012,JONATHAN,M,5
2012,ANDREW,M,5
2012,DAVID,M,5
2012,JOSEPH,M,5
2012,JACOB,M,5
2012,SOPHIA,F,5
2012,WYATT,M,5
2012,LIAM,M,5
2012,MASON,M,5
2012,AUBREY,F,5
2012,SOPHIA,F,5
2012,ISAAC,M,5
2012,RILEY,M,5
2012,JULIAN,M,5
2012,BRAYDEN,M,5
2012,CONNOR,M,5
2012,CHASE,M,5
2012,ALEXIS,M,5
2012,WYATT,M,5
2012,COLTON,M,5
2012,IVAN,M,5
2012,QUINN,M,5
2012,AUSTIN,M,5
2012,GRAYSON,M,5
2012,ASHER,M,5
2012,OMAR,M,5
2012,ASHTON,M,5
2012,JAIDEN,M,5
2012,YISROEL,M,5
2012,HARRISON,M,5
2012,GIANCARLO,M,5
2012,GIANLUCA,M,5
2012,ARYAN,M,5
2012,EITAN,M,5
2012,SYED,M,5
2012,FRANCESCO,M,5
2012,NEIL,M,5
2012,RAFAEL,M,5
2012,JESSE,M,5
2012,TRAVIS,M,5
2012,JAMESON,M,5
2012,SPENCER,M,5
2012,DREW,M,5
2012,ERIK,M,5
2012,CAMREN,M,5
2012,JAIME,M,5
2012,MELVIN,M,5
2012,MARVIN,M,5
2012,MATHEW,M,5
2012,IKER,M,5
2012,ELLIOTT,M,5
2012,DANNY,M,5
2012,RAYAN,M,5
2012,EMMETT,M,5
2012,JAYSON,M,5
2012,AYAAN,M,5
2012,LUCA,M,5
2012,LEO,M,5
2012,MARIA,F,5
2012,ARIANA,F,5
2012,NATHANIEL,M,5
2012,JULIA,F,5
2012,ANNA,F,5
2012,DOMINIC,M,5
2012,BRIANNA,F,5
2012,NATALIE,F,5
2012,HAILEY,F,5
2012,ELIZABETH,F,5
2012,SAMANTHA,F,5
2012,AVERY,F,5
2012,ROBERT,M,5
2012,JORDAN,M,5
2012,NATHAN,M,5
2012,SOPHIA,F,5
2012,TYLER,M,5
2012,JOSHUA,M,5
2012,MICHAEL,M,5
2012,VINCENT,M,5
2012,CARTER,M,5
2012,MADISON,F,5
2012,MASON,M,5
2012,EMMA,F,5
2012,ISABELLA,F,5
2012,ELIJAH,M,5
2012,GABRIEL,M,5
2012,LOGAN,M,5
2012,NOAH,M,5
2012,WYATT,M,5
2012,JACKSON,M,5
2012,AUBREE,F,5
2012,ZOEY,F,5
2012,LEAH,F,5
2012,MADISON,F,5
2012,OLIVIA,F,5
2012,EMMA,F,5
2012,COLTON,M,5
2012,MASON,M,5
2012,MICHAEL,M,5
2012,ABIGAIL,F,5
2012,AVA,F,5
2012,EMMA,F,5
2012,SOPHIA,F,5
2012,JOSIAH,M,5
2012,LANDON,M,5
2012,TYLER,M,5
2012,LOGAN,M,5
2012,ARIELLA,F,5
2012,GISELLE,F,5
2012,DELILAH,F,5
2012,TYRONE,M,5
2012,LANDEN,M,5
2012,DILLON,M,5
2012,BENNETT,M,5
2012,AUGUST,M,5
2012,DARREN,M,5
2012,EMMETT,M,5
2012,LINCOLN,M,5
2012,MOHAMMED,M,5
2012,CALVIN,M,5
2012,GRANT,M,5
2012,SPENCER,M,5
2012,GIANNI,M,5
2012,TRAVIS,M,5
2012,ANGELO,M,5
2012,ZION,M,5
2012,BENJAMIN,M,5
2012,JAMES,M,5
2012,ANTHONY,M,5
2012,ALEXANDER,M,5
2012,RYAN,M,5
2012,JOSEPH,M,5
2012,ETHAN,M,5
2012,HARRISON,M,5
2012,BRENDAN,M,5
2012,JEFFREY,M,5
2012,MICAH,M,5
2012,KAIDEN,M,5
2012,THEODORE,M,5
2012,DEVIN,M,5
2012,HAYLEE,F,5
2012,HANNAH,F,5
2012,EMMA,F,5
2012,IVAN,M,5
2012,PEYTON,M,5
2012,SEBASTIAN,M,5
2012,TRISTAN,M,5
2012,COLLIN,M,5
2012,JAXSON,M,5
2012,DOMINIC,M,5
2012,GAVIN,M,5
2012,TYLER,M,5
2012,GABRIEL,M,5
2012,JOSHUA,M,5
2012,MICHAEL,M,5
2012,GRAYSON,M,5
2012,SAWYER,M,5
2012,EVERETT,M,5
2012,LILLIAN,F,5
2012,PEYTON,F,5
2012,ADDISON,F,5
2012,LILY,F,5
2012,CHARLOTTE,F,5
2012,ISABELLA,F,5
2012,SOPHIA,F,5
2012,WYATT,M,5
2012,HUNTER,M,5
2012,CARTER,M,5
2012,TYLER,M,5
2012,CHRISTOPHER,M,5
2012,ANTHONY,M,5
2012,BROOKE,F,5
2012,NATALIE,F,5
2012,HANNAH,F,5
2012,DOMINIC,M,5
2012,ADAM,M,5
2012,TYLER,M,5
2012,BENJAMIN,M,5
2012,JAMES,M,5
2012,ALEXANDER,M,5
2012,MICHAEL,M,5
2012,NINA,F,5
2012,CLARA,F,5
2012,AURORA,F,5
2012,MARY,F,5
2012,LYDIA,F,5
2012,LILLIAN,F,5
2012,ELLA,F,5
2012,STEPHEN,M,5
2012,JACE,M,5
2012,VINCENT,M,5
2012,XAVIER,M,5
2012,CALEB,M,5
2012,ZACHARY,M,5
2012,JEREMIAH,M,5
2012,TYLER,M,5
2012,SAMUEL,M,5
2012,VIVIAN,F,5
2012,MELISSA,F,5
2012,JOSHUA,M,5
2012,JAMES,M,5
2012,CHRISTOPHER,M,5
2012,ANGELINA,F,5
2012,ALLISON,F,5
2012,AMELIA,F,5
2012,DAVID,M,5
2012,GRACE,F,5
2012,GABRIELLA,F,5
2012,ABIGAIL,F,5
2012,MIA,F,5
2012,CAYDEN,M,5
2012,HARRISON,M,5
2012,SHANE,M,5
2012,MALACHI,M,5
2012,AURORA,F,5
2012,LILLY,F,5
2012,NEVAEH,F,5
2012,BROOKE,F,5
2012,ADRIANA,F,5
2012,AALIYAH,F,5
2012,KAYLEE,F,5
2012,ARIANNA,F,5
2012,AMELIA,F,5
2012,DAMIAN,M,5
2012,JEFFREY,M,5
2012,BRADY,M,5
2012,FRANCESCA,F,5
2012,DANIELLE,F,5
2012,LAURA,F,5
2012,MADDOX,M,5
2012,DOMINICK,M,5
2012,WYATT,M,5
2012,MAX,M,5
2012,VINCENT,M,5
2012,KAREN,F,5
2012,HELEN,F,5
2012,IAN,M,5
2012,DOMINIC,M,5
2012,GEMMA,F,5
2012,THOMAS,M,5
2012,NATHAN,M,5
2012,ANDY,M,5
2012,MARCUS,M,5
2012,ELIJAH,M,5
2012,JONATHAN,M,5
2012,NOELLE,F,5
2012,JANE,F,5
2012,VALERIA,F,5
2012,KATHRYN,F,5
2012,LANDON,M,5
2012,BRAYDEN,M,5
2012,CARTER,M,5
2012,ANGELICA,F,5
2012,LILAH,F,5
2012,MAGGIE,F,5
2012,ALEXIA,F,5
2012,NATASHA,F,5
2012,CLAIRE,F,5
2012,ZOE,F,5
2012,NATALIE,F,5
2012,ANAYA,F,5
2012,HAILEY,F,5
2012,ENOS,M,5
2012,EVAN,M,5
2012,JACKSON,M,5
2012,THEODORE,M,5
2012,MAXWELL,M,5
2012,PARKER,M,5
2012,AIDAN,M,5
2012,OLIVER,M,5
2012,XAVIER,M,5
2012,NATHANIEL,M,5
2012,CALEB,M,5
2012,GAVIN,M,5
2012,ZACHARY,M,5
2012,LUKE,M,5
2012,JASON,M,5
2012,TATIANA,F,5
2012,GIADA,F,5
2012,MARIAH,F,5
2012,EMELY,F,5
2012,ELENA,F,5
2012,NORA,F,5
2012,FAITH,F,5
2012,LAUREN,F,5
2012,TAYLOR,F,5
2012,LAYLA,F,5
2012,JULIA,F,5
2012,ARIANNA,F,5
2012,RILEY,F,5
2012,YECHESKEL,M,5
2012,MENASHE,M,5
2012,NAFTULI,M,5
2012,BINYOMIN,M,5
2012,SHLOIME,M,5
2012,LAZER,M,5
2012,ARYEH,M,5
2012,DOV,M,5
2012,GUADALUPE,F,5
2012,LANDON,M,5
2012,LUKE,M,5
2012,LOGAN,M,5
2012,LUCAS,M,5
2012,JEFFERSON,M,5
2012,ASHER,M,5
2012,PAUL,M,5
2012,DANA,F,5
2012,DEREK,M,5
2012,ELIAS,M,5
2012,BRYAN,M,5
2012,LUIS,M,5
2012,SEAN,M,5
2012,LIAM,M,5
2012,JOSEPH,M,5
2012,JAYDEN,M,5
2012,DESTINY,F,5
2012,ALEX,M,5
2012,VINCENT,M,5
2012,CONNOR,M,5
2012,TYLER,M,5
2012,JOHN,M,5
2012,ISAAC,M,5
2012,JONATHAN,M,5
2012,LUCAS,M,5
2012,MILA,F,5
2012,FIONA,F,5
2012,AIDEN,M,5
2012,FAITH,F,5
2012,HARPER,F,5
2012,RACHEL,F,5
2012,TRANY,F,5
2012,ZISSEL,F,5
2012,PEREL,F,5
2012,HENNY,F,5
2012,SHIFRA,F,5
2012,BLIMY,F,5
2012,HADASSAH,F,5
2012,ZISSY,F,5
2012,NECHAMA,F,5
2012,GOLDY,F,5
2012,PEARL,F,5
2012,YITTY,F,5
2012,ARIELLE,F,5
2012,KATIE,F,5
2012,ELIANA,F,5
2012,MOLLY,F,5
2012,CAMILA,F,5
2012,ANGELINA,F,5
2012,ALLISON,F,5
2012,MAYA,F,5
2012,ALEXA,F,5
2012,OLIVIA,F,5
2012,MAXIMILIANO,M,5
2012,PABLO,M,5
2012,AHMAD,M,5
2012,JOHAN,M,5
2012,JAY,M,5
2012,MARIO,M,5
2012,RANDY,M,5
2012,LINCOLN,M,5
2012,ANNA,F,5
2012,GIANNA,F,5
2012,VICTORIA,F,5
2012,EMMA,F,5
2012,WYATT,M,5
2012,MACKENZIE,F,5
2012,ALEXANDER,M,5
2012,NOAH,M,5
2012,JACKSON,M,5
2012,JOSEPH,M,5
2012,JACOB,M,5
2012,JAMES,M,5
2012,BENJAMIN,M,5
2012,JACKSON,M,5
2012,BRANDON,M,5
2012,BRENNA,F,5
2012,SHEA,F,5
2012,CIARA,F,5
2012,MAKENZIE,F,5
2012,ISLA,F,5
2012,LOLA,F,5
2012,RYLEIGH,F,5
2012,DAKOTA,F,5
2012,KYLA,F,5
2012,GEMMA,F,5
2012,VIVIENNE,F,5
2012,BENTLEY,M,5
2012,HUNTER,M,5
2012,CAMERON,M,5
2012,TYLER,M,5
2012,JACK,M,5
2012,BENJAMIN,M,5
2012,JOSHUA,M,5
2012,EVANGELINE,F,5
2012,VERONICA,F,5
2012,IRIS,F,5
2012,HAZEL,F,5
2012,LUNA,F,5
2012,ROSE,F,5
2012,JAYLA,F,5
2012,LUCAS,M,5
2012,NOAH,M,5
2012,DAVID,M,5
2012,ANTHONY,M,5
2012,DANIEL,M,5
2012,MARY,F,5
2012,JORDYN,F,5
2012,CECILIA,F,5
2012,RUBY,F,5
2012,AUBREE,F,5
2012,ALANA,F,5
2012,ARIA,F,5
2012,NAOMI,F,5
2012,KATHERINE,F,5
2012,JORDAN,F,5
2012,PAYTON,F,5
2012,MYA,F,5
2012,BROOKE,F,5
2012,SAVANNAH,F,5
2012,ALEXIS,F,5
2012,ANNA,F,5
2012,ARIANNA,F,5
2012,GABRIELLA,F,5
2012,EMILY,F,5
2012,MARY,F,5
2012,BAILEY,F,5
2012,BRIELLE,F,5
2012,MADELINE,F,5
2012,SKYLAR,F,5
2012,LANDON,M,5
2012,BLAKE,M,5
2012,CAMERON,M,5
2012,JACK,M,5
2012,JOSHUA,M,5
2012,MATTHEW,M,5
2012,JACOB,M,5
2012,LILLIAN,F,5
2012,KHLOE,F,5
2012,ADRIANA,F,5
2012,AUBREY,F,5
2012,HANNAH,F,5
2012,AVERY,F,5
2012,ELIZABETH,F,5
2012,SARAH,F,5
2012,RILEY,F,5
2012,SOPHIE,F,5
2012,SAVANNAH,F,5
2012,BELLA,F,5
2012,SKYLAR,F,5
2012,SERENITY,F,5
2012,NAOMI,F,5
2012,FAITH,F,5
2012,JASMINE,F,5
2012,ELIANA,F,5
2012,ARIEL,F,5
2012,ALICE,F,5
2012,GABRIELLE,F,5
2012,ELENA,F,5
2012,JOSEPHINE,F,5
2012,KEIRA,F,5
2012,GIA,F,5
2012,KATELYN,F,5
2012,LIA,F,5
2012,MARGARET,F,5
2012,MELODY,F,5
2012,MIKAYLA,F,5
2012,KATIE,F,5
2012,ALIVIA,F,5
2012,ALEXIS,F,5
2012,NATALIE,F,5
2012,LILY,F,5
2012,CHLOE,F,5
2012,ABIGAIL,F,5
2012,EMMA,F,5
2012,AMARI,F,5
2012,IZABELLA,F,5
2012,TRINITY,F,5
2012,SELENA,F,5
2012,LEILANI,F,5
2012,HAZEL,F,5
2012,JILLIAN,F,5
